
-------------------
Convergence Report:
-------------------
"Bus.Node", "Error", "|V|","Vbase"
"x2955005b.1"      ,    0.00003,  1.18109E+0002,  1.20089E+0002
"x2955005b.2"      ,    0.00003,  1.17543E+0002,  1.20089E+0002
"x3254208c.1"      ,    0.00001,  1.22594E+0002,  1.20089E+0002
"x3254208c.2"      ,    0.00001,  1.23207E+0002,  1.20089E+0002
"x3178978a.1"      ,    0.00010,  1.17039E+0002,  1.20089E+0002
"x3178978a.2"      ,    0.00011,  1.16562E+0002,  1.20089E+0002
"x3235253a.1"      ,    0.00005,  1.19115E+0002,  1.20089E+0002
"x3235253a.2"      ,    0.00005,  1.19390E+0002,  1.20089E+0002
"x3235241c.1"      ,    0.00001,  1.22892E+0002,  1.20089E+0002
"x3235241c.2"      ,    0.00001,  1.22422E+0002,  1.20089E+0002
"x3197636b.1"      ,    0.00006,  1.25430E+0002,  1.20089E+0002
"x3197636b.2"      ,    0.00006,  1.25962E+0002,  1.20089E+0002
"x3066811b.1"      ,    0.00006,  1.25505E+0002,  1.20089E+0002
"x3066811b.2"      ,    0.00006,  1.25120E+0002,  1.20089E+0002
"x3632979a.1"      ,    0.00010,  1.17309E+0002,  1.20089E+0002
"x3632979a.2"      ,    0.00010,  1.17458E+0002,  1.20089E+0002
"x3086074c.1"      ,    0.00001,  1.23609E+0002,  1.20089E+0002
"x3086074c.2"      ,    0.00001,  1.23713E+0002,  1.20089E+0002
"x2674051a.1"      ,    0.00004,  1.18179E+0002,  1.20089E+0002
"x2674051a.2"      ,    0.00004,  1.17838E+0002,  1.20089E+0002
"x3178981b.1"      ,    0.00003,  1.19163E+0002,  1.20089E+0002
"x3178981b.2"      ,    0.00003,  1.19543E+0002,  1.20089E+0002
"x3046854b.1"      ,    0.00006,  1.24615E+0002,  1.20089E+0002
"x3046854b.2"      ,    0.00006,  1.24767E+0002,  1.20089E+0002
"x2860506b.1"      ,    0.00006,  1.27150E+0002,  1.20089E+0002
"x2860506b.2"      ,    0.00006,  1.27673E+0002,  1.20089E+0002
"x3048966c.1"      ,    0.00001,  1.23841E+0002,  1.20089E+0002
"x3048966c.2"      ,    0.00001,  1.24430E+0002,  1.20089E+0002
"x2822872b.1"      ,    0.00006,  1.28651E+0002,  1.20089E+0002
"x2822872b.2"      ,    0.00006,  1.28477E+0002,  1.20089E+0002
"x3214071c.1"      ,    0.00001,  1.23916E+0002,  1.20089E+0002
"x3214071c.2"      ,    0.00001,  1.23540E+0002,  1.20089E+0002
"x2786273b.1"      ,    0.00003,  1.22541E+0002,  1.20089E+0002
"x2786273b.2"      ,    0.00003,  1.22171E+0002,  1.20089E+0002
"x3104853c.1"      ,    0.00001,  1.23366E+0002,  1.20089E+0002
"x3104853c.2"      ,    0.00001,  1.23958E+0002,  1.20089E+0002
"x2973158c.1"      ,    0.00001,  1.23245E+0002,  1.20089E+0002
"x2973158c.2"      ,    0.00001,  1.22725E+0002,  1.20089E+0002
"x3216123a.1"      ,    0.00010,  1.20274E+0002,  1.20089E+0002
"x3216123a.2"      ,    0.00010,  1.20820E+0002,  1.20089E+0002
"x2860485b.1"      ,    0.00006,  1.27402E+0002,  1.20089E+0002
"x2860485b.2"      ,    0.00006,  1.27434E+0002,  1.20089E+0002
"x3235946a.1"      ,    0.00006,  1.10681E+0002,  1.20089E+0002
"x3235946a.2"      ,    0.00006,  1.11279E+0002,  1.20089E+0002
"x2973148a.1"      ,    0.00007,  1.15993E+0002,  1.20089E+0002
"x2973148a.2"      ,    0.00007,  1.16114E+0002,  1.20089E+0002
"x3066829c.1"      ,    0.00001,  1.22687E+0002,  1.20089E+0002
"x3066829c.2"      ,    0.00001,  1.22592E+0002,  1.20089E+0002
"x3085393c.1"      ,    0.00001,  1.20963E+0002,  1.20089E+0002
"x3085393c.2"      ,    0.00001,  1.20294E+0002,  1.20089E+0002
"x2673322b.1"      ,    0.00006,  1.27311E+0002,  1.20089E+0002
"x2673322b.2"      ,    0.00006,  1.27211E+0002,  1.20089E+0002
"x3263051c.1"      ,    0.00001,  1.22133E+0002,  1.20089E+0002
"x3263051c.2"      ,    0.00001,  1.22540E+0002,  1.20089E+0002
"x2860500b.1"      ,    0.00006,  1.25438E+0002,  1.20089E+0002
"x2860500b.2"      ,    0.00006,  1.24959E+0002,  1.20089E+0002
"x3048211a.1"      ,    0.00005,  1.16896E+0002,  1.20089E+0002
"x3048211a.2"      ,    0.00005,  1.16977E+0002,  1.20089E+0002
"x3728041a.1"      ,    0.00010,  1.19615E+0002,  1.20089E+0002
"x3728041a.2"      ,    0.00010,  1.19666E+0002,  1.20089E+0002
"x3048199b.1"      ,    0.00006,  1.24679E+0002,  1.20089E+0002
"x3048199b.2"      ,    0.00006,  1.24647E+0002,  1.20089E+0002
"x3104136b.1"      ,    0.00006,  1.28530E+0002,  1.20089E+0002
"x3104136b.2"      ,    0.00006,  1.28837E+0002,  1.20089E+0002
"x2916599a.1"      ,    0.00010,  1.19002E+0002,  1.20089E+0002
"x2916599a.2"      ,    0.00010,  1.19145E+0002,  1.20089E+0002
"x3104134c.1"      ,    0.00001,  1.22158E+0002,  1.20089E+0002
"x3104134c.2"      ,    0.00001,  1.22610E+0002,  1.20089E+0002
"x2954344c.1"      ,    0.00001,  1.23210E+0002,  1.20089E+0002
"x2954344c.2"      ,    0.00001,  1.22611E+0002,  1.20089E+0002
"x3142099b.1"      ,    0.00001,  1.21950E+0002,  1.20089E+0002
"x3142099b.2"      ,    0.00001,  1.22520E+0002,  1.20089E+0002
"x2710515c.1"      ,    0.00001,  1.22817E+0002,  1.20089E+0002
"x2710515c.2"      ,    0.00001,  1.22837E+0002,  1.20089E+0002
"x3011298c.1"      ,    0.00001,  1.23010E+0002,  1.20089E+0002
"x3011298c.2"      ,    0.00001,  1.22797E+0002,  1.20089E+0002
"x3066812a.1"      ,    0.00010,  1.19270E+0002,  1.20089E+0002
"x3066812a.2"      ,    0.00010,  1.19757E+0002,  1.20089E+0002
"x3141403a.1"      ,    0.00010,  1.18593E+0002,  1.20089E+0002
"x3141403a.2"      ,    0.00010,  1.18997E+0002,  1.20089E+0002
"x3120484c.1"      ,    0.00001,  1.24137E+0002,  1.20089E+0002
"x3120484c.2"      ,    0.00001,  1.24142E+0002,  1.20089E+0002
"x2860504a.1"      ,    0.00010,  1.17244E+0002,  1.20089E+0002
"x2860504a.2"      ,    0.00010,  1.17437E+0002,  1.20089E+0002
"x2766750c.1"      ,    0.00001,  1.21968E+0002,  1.20089E+0002
"x2766750c.2"      ,    0.00001,  1.22176E+0002,  1.20089E+0002
"x2879077b.1"      ,    0.00006,  1.24427E+0002,  1.20089E+0002
"x2879077b.2"      ,    0.00006,  1.24517E+0002,  1.20089E+0002
"x3159037b.1"      ,    0.00006,  1.24182E+0002,  1.20089E+0002
"x3159037b.2"      ,    0.00006,  1.24689E+0002,  1.20089E+0002
"x3160793c.1"      ,    0.00001,  1.23951E+0002,  1.20089E+0002
"x3160793c.2"      ,    0.00001,  1.23511E+0002,  1.20089E+0002
"x3233412a.1"      ,    0.00005,  1.12548E+0002,  1.20089E+0002
"x3233412a.2"      ,    0.00005,  1.12961E+0002,  1.20089E+0002
"x2841620b.1"      ,    0.00003,  1.18790E+0002,  1.20089E+0002
"x2841620b.2"      ,    0.00003,  1.19317E+0002,  1.20089E+0002
"x3253995c.1"      ,    0.00001,  1.25103E+0002,  1.20089E+0002
"x3253995c.2"      ,    0.00001,  1.24471E+0002,  1.20089E+0002
"x2936279c.1"      ,    0.00001,  1.22762E+0002,  1.20089E+0002
"x2936279c.2"      ,    0.00001,  1.22353E+0002,  1.20089E+0002
"x2804277c.1"      ,    0.00001,  1.25279E+0002,  1.20089E+0002
"x2804277c.2"      ,    0.00001,  1.25397E+0002,  1.20089E+0002
"x2860489a.1"      ,    0.00005,  1.15026E+0002,  1.20089E+0002
"x2860489a.2"      ,    0.00005,  1.15614E+0002,  1.20089E+0002
"x2690868c.1"      ,    0.00001,  1.22152E+0002,  1.20089E+0002
"x2690868c.2"      ,    0.00001,  1.22265E+0002,  1.20089E+0002
"x3176661c.1"      ,    0.00000,  1.21700E+0002,  1.20089E+0002
"x3176661c.2"      ,    0.00000,  1.22310E+0002,  1.20089E+0002
"x2766746c.1"      ,    0.00001,  1.22892E+0002,  1.20089E+0002
"x2766746c.2"      ,    0.00001,  1.22537E+0002,  1.20089E+0002
"x3189189b.1"      ,    0.00006,  1.28552E+0002,  1.20089E+0002
"x3189189b.2"      ,    0.00006,  1.28814E+0002,  1.20089E+0002
"x3048196b.1"      ,    0.00003,  1.22575E+0002,  1.20089E+0002
"x3048196b.2"      ,    0.00003,  1.22448E+0002,  1.20089E+0002
"x2879074a.1"      ,    0.00010,  1.16684E+0002,  1.20089E+0002
"x2879074a.2"      ,    0.00010,  1.17074E+0002,  1.20089E+0002
"x3067478a.1"      ,    0.00005,  1.13564E+0002,  1.20089E+0002
"x3067478a.2"      ,    0.00005,  1.13062E+0002,  1.20089E+0002
"x2766726b.1"      ,    0.00003,  1.16677E+0002,  1.20089E+0002
"x2766726b.2"      ,    0.00003,  1.16279E+0002,  1.20089E+0002
"x2936271a.1"      ,    0.00004,  1.17927E+0002,  1.20089E+0002
"x2936271a.2"      ,    0.00004,  1.18066E+0002,  1.20089E+0002
"x2917328b.1"      ,    0.00002,  1.19356E+0002,  1.20089E+0002
"x2917328b.2"      ,    0.00002,  1.18909E+0002,  1.20089E+0002
"x3160103c.1"      ,    0.00001,  1.23455E+0002,  1.20089E+0002
"x3160103c.2"      ,    0.00001,  1.23943E+0002,  1.20089E+0002
"x3448661b.1"      ,    0.00006,  1.24747E+0002,  1.20089E+0002
"x3448661b.2"      ,    0.00006,  1.24456E+0002,  1.20089E+0002
"x2991901b.1"      ,    0.00006,  1.26308E+0002,  1.20089E+0002
"x2991901b.2"      ,    0.00006,  1.26599E+0002,  1.20089E+0002
"x2860499b.1"      ,    0.00005,  1.21090E+0002,  1.20089E+0002
"x2860499b.2"      ,    0.00005,  1.21106E+0002,  1.20089E+0002
"x2726975b.1"      ,    0.00006,  1.24561E+0002,  1.20089E+0002
"x2726975b.2"      ,    0.00006,  1.24476E+0002,  1.20089E+0002
"x2673300b.1"      ,    0.00003,  1.15405E+0002,  1.20089E+0002
"x2673300b.2"      ,    0.00003,  1.14763E+0002,  1.20089E+0002
"x2730107c.1"      ,    0.00001,  1.25318E+0002,  1.20089E+0002
"x2730107c.2"      ,    0.00001,  1.25007E+0002,  1.20089E+0002
"x2916619b.1"      ,    0.00005,  1.20584E+0002,  1.20089E+0002
"x2916619b.2"      ,    0.00005,  1.20366E+0002,  1.20089E+0002
"x2710525c.1"      ,    0.00001,  1.23982E+0002,  1.20089E+0002
"x2710525c.2"      ,    0.00001,  1.23676E+0002,  1.20089E+0002
"x2804260b.1"      ,    0.00003,  1.15650E+0002,  1.20089E+0002
"x2804260b.2"      ,    0.00003,  1.15472E+0002,  1.20089E+0002
"x3197631a.1"      ,    0.00010,  1.20313E+0002,  1.20089E+0002
"x3197631a.2"      ,    0.00010,  1.19975E+0002,  1.20089E+0002
"x2973153a.1"      ,    0.00010,  1.20643E+0002,  1.20089E+0002
"x2973153a.2"      ,    0.00010,  1.20199E+0002,  1.20089E+0002
"x3122813a.1"      ,    0.00005,  1.17821E+0002,  1.20089E+0002
"x3122813a.2"      ,    0.00005,  1.17746E+0002,  1.20089E+0002
"x2935567b.1"      ,    0.00005,  1.20975E+0002,  1.20089E+0002
"x2935567b.2"      ,    0.00005,  1.21195E+0002,  1.20089E+0002
"x2917336c.1"      ,    0.00001,  1.22707E+0002,  1.20089E+0002
"x2917336c.2"      ,    0.00001,  1.22582E+0002,  1.20089E+0002
"x2954350c.1"      ,    0.00001,  1.21777E+0002,  1.20089E+0002
"x2954350c.2"      ,    0.00001,  1.22071E+0002,  1.20089E+0002
"x3234185b.1"      ,    0.00006,  1.24153E+0002,  1.20089E+0002
"x3234185b.2"      ,    0.00006,  1.24694E+0002,  1.20089E+0002
"x3160107a.1"      ,    0.00004,  1.14997E+0002,  1.20089E+0002
"x3160107a.2"      ,    0.00004,  1.15142E+0002,  1.20089E+0002
"x3141401a.1"      ,    0.00009,  1.22995E+0002,  1.20089E+0002
"x3141401a.2"      ,    0.00009,  1.23051E+0002,  1.20089E+0002
"x2972704c.1"      ,    0.00001,  1.22570E+0002,  1.20089E+0002
"x2972704c.2"      ,    0.00001,  1.22113E+0002,  1.20089E+0002
"x3197644a.1"      ,    0.00005,  1.17357E+0002,  1.20089E+0002
"x3197644a.2"      ,    0.00005,  1.16889E+0002,  1.20089E+0002
"x2897805a.1"      ,    0.00010,  1.19702E+0002,  1.20089E+0002
"x2897805a.2"      ,    0.00010,  1.19284E+0002,  1.20089E+0002
"x2766499c.1"      ,    0.00001,  1.24473E+0002,  1.20089E+0002
"x2766499c.2"      ,    0.00001,  1.24912E+0002,  1.20089E+0002
"x3104132a.1"      ,    0.00005,  1.15179E+0002,  1.20089E+0002
"x3104132a.2"      ,    0.00005,  1.15218E+0002,  1.20089E+0002
"x2989564b.1"      ,    0.00005,  1.20329E+0002,  1.20089E+0002
"x2989564b.2"      ,    0.00005,  1.20235E+0002,  1.20089E+0002
"x2991923a.1"      ,    0.00005,  1.17058E+0002,  1.20089E+0002
"x2991923a.2"      ,    0.00005,  1.17558E+0002,  1.20089E+0002
"x3217053c.1"      ,    0.00001,  1.23433E+0002,  1.20089E+0002
"x3217053c.2"      ,    0.00001,  1.23889E+0002,  1.20089E+0002
"x3216345b.1"      ,    0.00006,  1.29077E+0002,  1.20089E+0002
"x3216345b.2"      ,    0.00006,  1.29069E+0002,  1.20089E+0002
"x2766721a.1"      ,    0.00004,  1.15249E+0002,  1.20089E+0002
"x2766721a.2"      ,    0.00004,  1.15865E+0002,  1.20089E+0002
"x3119793b.1"      ,    0.00003,  1.18742E+0002,  1.20089E+0002
"x3119793b.2"      ,    0.00003,  1.18766E+0002,  1.20089E+0002
"x2821010a.1"      ,    0.00010,  1.18541E+0002,  1.20089E+0002
"x2821010a.2"      ,    0.00010,  1.18706E+0002,  1.20089E+0002
"x3104118c.1"      ,    0.00001,  1.22454E+0002,  1.20089E+0002
"x3104118c.2"      ,    0.00001,  1.22881E+0002,  1.20089E+0002
"x3160101a.1"      ,    0.00010,  1.19294E+0002,  1.20089E+0002
"x3160101a.2"      ,    0.00010,  1.18991E+0002,  1.20089E+0002
"x2692633c.1"      ,    0.00001,  1.23451E+0002,  1.20089E+0002
"x2692633c.2"      ,    0.00001,  1.24038E+0002,  1.20089E+0002
"x2691950c.1"      ,    0.00001,  1.22522E+0002,  1.20089E+0002
"x2691950c.2"      ,    0.00001,  1.22041E+0002,  1.20089E+0002
"x3160108b.1"      ,    0.00006,  1.26594E+0002,  1.20089E+0002
"x3160108b.2"      ,    0.00006,  1.26409E+0002,  1.20089E+0002
"x2822873b.1"      ,    0.00005,  1.20876E+0002,  1.20089E+0002
"x2822873b.2"      ,    0.00005,  1.21255E+0002,  1.20089E+0002
"x3048887b.1"      ,    0.00003,  1.17588E+0002,  1.20089E+0002
"x3048887b.2"      ,    0.00003,  1.18076E+0002,  1.20089E+0002
"x3254227b.1"      ,    0.00005,  1.21349E+0002,  1.20089E+0002
"x3254227b.2"      ,    0.00005,  1.21089E+0002,  1.20089E+0002
"x2992624a.1"      ,    0.00004,  1.18175E+0002,  1.20089E+0002
"x2992624a.2"      ,    0.00004,  1.17849E+0002,  1.20089E+0002
"x3226771a.1"      ,    0.00010,  1.17387E+0002,  1.20089E+0002
"x3226771a.2"      ,    0.00010,  1.17492E+0002,  1.20089E+0002
"x3086002c.1"      ,    0.00001,  1.25097E+0002,  1.20089E+0002
"x3086002c.2"      ,    0.00001,  1.25263E+0002,  1.20089E+0002
"x3045895c.1"      ,    0.00001,  1.22212E+0002,  1.20089E+0002
"x3045895c.2"      ,    0.00001,  1.22555E+0002,  1.20089E+0002
"x2973160b.1"      ,    0.00006,  1.29482E+0002,  1.20089E+0002
"x2973160b.2"      ,    0.00006,  1.29157E+0002,  1.20089E+0002
"x2764403a.1"      ,    0.00008,  1.12838E+0002,  1.20089E+0002
"x2764403a.2"      ,    0.00008,  1.12554E+0002,  1.20089E+0002
"x3122812b.1"      ,    0.00006,  1.26430E+0002,  1.20089E+0002
"x3122812b.2"      ,    0.00006,  1.26230E+0002,  1.20089E+0002
"x3176660b.1"      ,    0.00005,  1.20925E+0002,  1.20089E+0002
"x3176660b.2"      ,    0.00005,  1.21071E+0002,  1.20089E+0002
"x2991943c.1"      ,    0.00001,  1.21892E+0002,  1.20089E+0002
"x2991943c.2"      ,    0.00001,  1.22090E+0002,  1.20089E+0002
"x2691941c.1"      ,    0.00001,  1.22316E+0002,  1.20089E+0002
"x2691941c.2"      ,    0.00001,  1.22976E+0002,  1.20089E+0002
"x2983432a.1"      ,    0.00010,  1.20484E+0002,  1.20089E+0002
"x2983432a.2"      ,    0.00010,  1.19965E+0002,  1.20089E+0002
"x3215549b.1"      ,    0.00006,  1.24844E+0002,  1.20089E+0002
"x3215549b.2"      ,    0.00006,  1.25316E+0002,  1.20089E+0002
"x2955077c.1"      ,    0.00001,  1.23506E+0002,  1.20089E+0002
"x2955077c.2"      ,    0.00001,  1.24104E+0002,  1.20089E+0002
"x2973157a.1"      ,    0.00010,  1.16776E+0002,  1.20089E+0002
"x2973157a.2"      ,    0.00011,  1.16254E+0002,  1.20089E+0002
"x2691951c.1"      ,    0.00001,  1.22429E+0002,  1.20089E+0002
"x2691951c.2"      ,    0.00001,  1.22496E+0002,  1.20089E+0002
"x3030199c.1"      ,    0.00001,  1.23395E+0002,  1.20089E+0002
"x3030199c.2"      ,    0.00001,  1.23449E+0002,  1.20089E+0002
"x2692655c.1"      ,    0.00001,  1.23595E+0002,  1.20089E+0002
"x2692655c.2"      ,    0.00001,  1.23560E+0002,  1.20089E+0002
"x2785546a.1"      ,    0.00010,  1.18521E+0002,  1.20089E+0002
"x2785546a.2"      ,    0.00010,  1.18998E+0002,  1.20089E+0002
"x2935559a.1"      ,    0.00005,  1.15042E+0002,  1.20089E+0002
"x2935559a.2"      ,    0.00005,  1.15279E+0002,  1.20089E+0002
"x2972930a.1"      ,    0.00010,  1.20425E+0002,  1.20089E+0002
"x2972930a.2"      ,    0.00010,  1.20888E+0002,  1.20089E+0002
"x2822866b.1"      ,    0.00006,  1.28348E+0002,  1.20089E+0002
"x2822866b.2"      ,    0.00006,  1.27930E+0002,  1.20089E+0002
"x2748781a.1"      ,    0.00006,  1.11057E+0002,  1.20089E+0002
"x2748781a.2"      ,    0.00006,  1.10592E+0002,  1.20089E+0002
"x3645810c.1"      ,    0.00001,  1.24528E+0002,  1.20089E+0002
"x3645810c.2"      ,    0.00001,  1.24551E+0002,  1.20089E+0002
"x2879076c.1"      ,    0.00001,  1.22284E+0002,  1.20089E+0002
"x2879076c.2"      ,    0.00001,  1.22480E+0002,  1.20089E+0002
"x2841616a.1"      ,    0.00010,  1.19192E+0002,  1.20089E+0002
"x2841616a.2"      ,    0.00010,  1.19550E+0002,  1.20089E+0002
"x2935554a.1"      ,    0.00010,  1.20426E+0002,  1.20089E+0002
"x2935554a.2"      ,    0.00010,  1.19941E+0002,  1.20089E+0002
"x2879075a.1"      ,    0.00010,  1.16828E+0002,  1.20089E+0002
"x2879075a.2"      ,    0.00011,  1.16648E+0002,  1.20089E+0002
"x2839305a.1"      ,    0.00003,  1.19624E+0002,  1.20089E+0002
"x2839305a.2"      ,    0.00003,  1.19779E+0002,  1.20089E+0002
"x2879753b.1"      ,    0.00002,  1.19225E+0002,  1.20089E+0002
"x2879753b.2"      ,    0.00002,  1.18916E+0002,  1.20089E+0002
"x2748129a.1"      ,    0.00005,  1.19378E+0002,  1.20089E+0002
"x2748129a.2"      ,    0.00005,  1.18826E+0002,  1.20089E+0002
"x2991906a.1"      ,    0.00004,  1.15251E+0002,  1.20089E+0002
"x2991906a.2"      ,    0.00004,  1.15862E+0002,  1.20089E+0002
"x2804247b.1"      ,    0.00003,  1.14743E+0002,  1.20089E+0002
"x2804247b.2"      ,    0.00003,  1.15171E+0002,  1.20089E+0002
"x3195318b.1"      ,    0.00003,  1.22396E+0002,  1.20089E+0002
"x3195318b.2"      ,    0.00003,  1.22172E+0002,  1.20089E+0002
"x3048888c.1"      ,    0.00000,  1.22119E+0002,  1.20089E+0002
"x3048888c.2"      ,    0.00000,  1.22163E+0002,  1.20089E+0002
"x2935552c.1"      ,    0.00001,  1.22209E+0002,  1.20089E+0002
"x2935552c.2"      ,    0.00001,  1.22549E+0002,  1.20089E+0002
"x2876797a.1"      ,    0.00010,  1.19532E+0002,  1.20089E+0002
"x2876797a.2"      ,    0.00010,  1.19705E+0002,  1.20089E+0002
"x3085389b.1"      ,    0.00003,  1.14678E+0002,  1.20089E+0002
"x3085389b.2"      ,    0.00003,  1.15325E+0002,  1.20089E+0002
"x2916603b.1"      ,    0.00006,  1.25056E+0002,  1.20089E+0002
"x2916603b.2"      ,    0.00006,  1.24514E+0002,  1.20089E+0002
"x2710518a.1"      ,    0.00010,  1.17411E+0002,  1.20089E+0002
"x2710518a.2"      ,    0.00010,  1.17166E+0002,  1.20089E+0002
"x3160896c.1"      ,    0.00001,  1.23677E+0002,  1.20089E+0002
"x3160896c.2"      ,    0.00001,  1.23770E+0002,  1.20089E+0002
"x2897776c.1"      ,    0.00001,  1.21888E+0002,  1.20089E+0002
"x2897776c.2"      ,    0.00001,  1.21755E+0002,  1.20089E+0002
"x2913406b.1"      ,    0.00006,  1.24829E+0002,  1.20089E+0002
"x2913406b.2"      ,    0.00006,  1.24484E+0002,  1.20089E+0002
"x2991915b.1"      ,    0.00006,  1.24264E+0002,  1.20089E+0002
"x2991915b.2"      ,    0.00006,  1.24579E+0002,  1.20089E+0002
"x2711224b.1"      ,    0.00002,  1.19260E+0002,  1.20089E+0002
"x2711224b.2"      ,    0.00002,  1.18961E+0002,  1.20089E+0002
"x2897766c.1"      ,    0.00001,  1.21030E+0002,  1.20089E+0002
"x2897766c.2"      ,    0.00001,  1.21235E+0002,  1.20089E+0002
"x2897775c.1"      ,    0.00001,  1.22159E+0002,  1.20089E+0002
"x2897775c.2"      ,    0.00001,  1.22217E+0002,  1.20089E+0002
"x3029495b.1"      ,    0.00003,  1.14867E+0002,  1.20089E+0002
"x3029495b.2"      ,    0.00003,  1.15065E+0002,  1.20089E+0002
"x2911069b.1"      ,    0.00006,  1.26123E+0002,  1.20089E+0002
"x2911069b.2"      ,    0.00006,  1.26729E+0002,  1.20089E+0002
"x3197633a.1"      ,    0.00010,  1.19650E+0002,  1.20089E+0002
"x3197633a.2"      ,    0.00010,  1.19361E+0002,  1.20089E+0002
"x3066817a.1"      ,    0.00010,  1.17155E+0002,  1.20089E+0002
"x3066817a.2"      ,    0.00010,  1.17400E+0002,  1.20089E+0002
"x2879089c.1"      ,    0.00001,  1.22336E+0002,  1.20089E+0002
"x2879089c.2"      ,    0.00001,  1.22987E+0002,  1.20089E+0002
"x3195315a.1"      ,    0.00005,  1.19118E+0002,  1.20089E+0002
"x3195315a.2"      ,    0.00005,  1.19300E+0002,  1.20089E+0002
"x2785529c.1"      ,    0.00001,  1.24481E+0002,  1.20089E+0002
"x2785529c.2"      ,    0.00001,  1.24113E+0002,  1.20089E+0002
"x2992656a.1"      ,    0.00003,  1.19674E+0002,  1.20089E+0002
"x2992656a.2"      ,    0.00003,  1.19720E+0002,  1.20089E+0002
"x2692661a.1"      ,    0.00003,  1.19393E+0002,  1.20089E+0002
"x2692661a.2"      ,    0.00003,  1.19968E+0002,  1.20089E+0002
"x3160114a.1"      ,    0.00008,  1.14714E+0002,  1.20089E+0002
"x3160114a.2"      ,    0.00008,  1.14390E+0002,  1.20089E+0002
"x3082992a.1"      ,    0.00011,  1.16572E+0002,  1.20089E+0002
"x3082992a.2"      ,    0.00011,  1.16294E+0002,  1.20089E+0002
"x2710537b.1"      ,    0.00003,  1.15174E+0002,  1.20089E+0002
"x2710537b.2"      ,    0.00003,  1.14919E+0002,  1.20089E+0002
"x3254238b.1"      ,    0.00003,  1.18179E+0002,  1.20089E+0002
"x3254238b.2"      ,    0.00003,  1.17731E+0002,  1.20089E+0002
"x2862616c.1"      ,    0.00001,  1.22024E+0002,  1.20089E+0002
"x2862616c.2"      ,    0.00001,  1.21981E+0002,  1.20089E+0002
"x2785526b.1"      ,    0.00003,  1.16424E+0002,  1.20089E+0002
"x2785526b.2"      ,    0.00003,  1.16534E+0002,  1.20089E+0002
"x2915542a.1"      ,    0.00005,  1.12608E+0002,  1.20089E+0002
"x2915542a.2"      ,    0.00005,  1.12653E+0002,  1.20089E+0002
